age,gender,region_category,joining_date,api_calls_90d,session_minutes_90d,days_since_active
28,F,City,15-08-2016,12630,1090.52,11
19,M,,23-05-2016,450,268.7,6
59,M,Town,06-06-2015,1265,691.76,2
46,F,,22-06-2015,380,127.65,11
53,F,Town,30-05-2016,426,316.3,0
33,F,City,23-03-2017,304,167.09,12
15,M,Town,09-04-2016,312,357.38,3
26,M,,09-11-2015,2140,393.28,1
20,F,City,02-10-2015,1639,708.12,8
34,F,City,08-09-2017,12954,784.58,0
54,M,,23-08-2015,273,197.14,3
56,F,Town,02-11-2016,3090,761.73,1
20,F,City,06-08-2015,2409,502.3,0
25,M,City,26-06-2017,290,206.72,3
15,F,Town,07-05-2015,11639,922.43,0
32,F,City,26-03-2017,215,287.27,0
57,M,City,29-07-2016,1686,986,0
60,M,City,04-07-2015,304,179.05,0
30,F,Town,16-04-2017,280,370.03,2
62,F,Town,25-04-2015,11429,583.76,0
42,M,City,06-09-2017,398,443.62,4
10,M,Town,07-05-2015,7766,810.15,4
29,F,City,16-03-2015,504,318.89,12
27,M,,03-02-2015,1944,927.15,2
50,F,Town,25-06-2017,477,198,18
58,F,,15-07-2017,441,266.15,0
33,M,,23-07-2016,296,294.54,14
43,F,Village,27-02-2017,9214,1597.93,0
52,F,City,11-11-2016,426,239.04,13
63,M,,23-10-2017,1573,268.12,1
55,F,Town,14-03-2016,2005,390.42,6
55,F,City,28-07-2016,14358,696.06,1
44,M,Town,19-07-2017,1606,752.42,5
54,M,,21-07-2017,9295,1377.16,0
39,M,Town,16-09-2016,374,257.45,7
57,M,Town,05-06-2016,309,213.05,11
50,M,City,04-07-2016,8916,1114.97,2
43,M,City,28-08-2015,362,387.29,7
42,F,,26-09-2015,2140,774.14,3
50,F,Village,12-10-2015,2260,756.29,0
26,F,City,25-08-2015,7308,758.83,4
12,M,City,29-11-2015,1518,587.01,2
26,M,City,24-02-2016,2497,295.25,1
10,F,City,02-03-2016,2259,409.54,2
59,F,Town,21-12-2017,465,210.55,3
10,F,City,30-01-2016,12962,764.63,2
38,F,City,03-01-2016,344,412.46,1
62,F,,17-02-2017,2351,321.67,0
48,M,Town,28-10-2016,1550,1099.44,1
58,F,,21-05-2015,7529,675.53,1
54,F,Town,08-09-2015,1234,346.1,4
61,M,Town,26-07-2016,279,160.53,0
48,F,,28-04-2015,592,373.55,0
49,M,,18-06-2017,435,278.07,8
19,F,City,29-08-2015,384,412.82,5
36,M,City,07-08-2015,510,314.03,22
19,F,City,13-04-2017,2547,369.63,1
29,F,Town,07-08-2016,1694,219.07,4
10,M,City,17-02-2016,8535,645.74,5
46,F,Village,23-02-2015,225,269.83,1
14,M,Town,19-10-2016,318,235.81,10
25,F,Town,30-03-2015,7618,591.19,11
59,M,,06-10-2015,1229,429.48,1
61,F,Village,01-12-2017,1297,255.12,6
40,M,,10-09-2017,332,240.18,7
38,F,Town,27-08-2015,1515,503.86,3
35,F,City,10-06-2016,2102,441.42,0
19,F,Village,27-12-2015,8060,1300.69,0
29,M,City,05-12-2017,403,165.93,16
47,F,,22-11-2016,380,198.86,3
38,M,,08-05-2015,2072,657.46,4
45,M,City,21-05-2016,371,248.65,1
32,F,City,12-12-2017,435,141.12,42
28,F,City,04-05-2017,10214,1221.31,0
33,F,,11-03-2017,10169,530.77,6
14,M,City,13-06-2015,281,112.45,14
58,M,Town,07-06-2017,13201,312.71,1
14,F,City,04-04-2015,433,192.32,0
10,F,Village,13-06-2016,10517,606.73,0
46,F,City,14-08-2017,8385,791.83,2
61,F,City,04-07-2016,2460,160.89,10
41,F,Village,06-07-2015,2511,394.38,2
20,F,Village,28-07-2017,1611,548.95,0
54,F,City,03-05-2015,12117,466.43,1
57,M,Village,29-12-2017,278,536.12,1
57,M,Town,09-07-2017,2253,1259.36,0
24,F,City,22-04-2017,349,263.75,13
44,M,Village,20-06-2015,1515,604.6,0
17,F,Town,19-01-2017,2064,963.04,1
41,M,Town,27-05-2016,1962,893.9,3
31,M,,26-03-2017,8988,342.6,7
22,M,Village,01-01-2016,303,322.1,1
28,M,Village,21-10-2015,1485,746,0
27,F,City,27-06-2016,280,129.24,5
18,F,Town,28-11-2015,9502,891.08,2
33,M,Town,05-12-2016,310,356.88,3
28,F,Town,25-02-2017,13156,607.51,2
35,M,Town,10-09-2015,2258,918.49,0
50,M,,02-10-2016,1960,282.25,1
12,M,City,05-04-2016,7521,430.23,5
34,F,Town,05-02-2016,2169,587.04,4
21,M,,26-03-2016,254,351.92,5
41,F,,16-01-2017,6731,1106.09,1
21,F,Town,17-01-2015,218,114.4,5
22,M,Village,07-10-2015,323,291.71,5
57,M,Town,28-06-2015,336,327.14,0
58,M,Town,13-07-2015,7949,990.73,1
49,M,Village,06-01-2016,1706,479.19,0
28,F,Town,22-03-2017,318,286,8
61,F,Town,22-12-2015,306,305.19,7
61,M,City,14-03-2016,1707,584.93,0
18,M,,27-10-2015,2730,887.03,7
51,F,City,09-08-2015,505,431.43,0
48,M,City,04-03-2015,1438,555.71,5
24,F,,01-03-2016,12510,606.23,0
51,F,Village,06-06-2016,388,215.01,11
31,M,City,10-10-2017,449,152.47,6
53,M,City,30-03-2017,1847,696.71,0
23,M,Town,20-02-2016,2804,386.77,1
55,M,City,29-01-2017,2331,915.26,1
60,M,,13-08-2017,11755,1189.36,0
52,M,Town,24-02-2017,338,305.66,4
36,M,Town,19-06-2017,1639,493.75,1
34,M,Town,27-11-2016,464,151.16,5
55,F,Town,19-12-2016,1907,569.66,0
42,M,City,29-05-2016,2912,425.5,2
61,F,Town,14-01-2017,245,529.34,1
33,F,Village,15-02-2015,13006,710.82,0
27,M,Town,19-04-2017,1727,1135.67,6
33,F,Town,31-03-2017,325,543.56,2
33,F,Town,05-02-2017,332,186.89,2
22,M,Town,18-11-2017,390,340.45,12
61,M,City,24-10-2015,10915,863.19,4
55,M,City,24-03-2017,390,279.09,5
35,M,Village,23-08-2015,6716,473.42,0
41,M,,14-10-2017,8612,1130.1,11
40,M,City,10-04-2016,520,374.86,7
47,F,Town,27-12-2015,1613,349.46,9
34,F,City,09-01-2016,1479,903.35,1
64,F,City,07-10-2015,468,244.28,5
41,M,Town,09-12-2017,2826,160.02,0
22,M,City,25-11-2016,272,557.06,4
27,F,,07-03-2015,2405,399.71,5
35,M,Town,11-09-2015,373,180.97,5
61,F,City,15-01-2015,339,296.53,7
18,F,,12-11-2016,7704,421.59,5
57,M,City,02-09-2017,373,171.76,0
14,M,Town,16-02-2016,379,257.8,5
24,F,Town,07-09-2017,311,423.05,1
59,M,Village,23-11-2015,2529,607.06,1
33,M,City,06-12-2016,6905,1419.74,0
21,F,Village,20-08-2017,533,555.95,0
41,F,City,08-04-2016,1301,505.42,0
25,M,Village,14-09-2016,238,274.42,0
58,F,Town,08-03-2015,1317,306.95,5
48,M,City,27-11-2015,11388,462.34,2
49,M,Town,03-10-2016,1341,474.09,6
20,F,Town,09-02-2016,11860,1718.19,0
14,M,Town,27-04-2015,2403,771.38,0
61,M,,27-08-2015,312,511.63,10
60,M,Town,20-05-2017,2688,767.74,0
37,F,City,04-05-2015,2701,426.75,12
14,M,Town,06-03-2016,2248,910.09,3
56,F,Village,04-12-2017,11560,611.32,5
57,F,Town,06-10-2016,2126,474.67,0
15,M,Town,15-01-2016,373,250.88,3
54,F,,08-06-2015,1596,198.46,7
60,F,City,23-09-2015,2412,792.6,0
26,F,Village,13-10-2016,421,592.19,5
17,M,City,11-11-2015,7689,1297.36,0
15,M,City,27-09-2017,509,491.81,6
41,M,City,23-03-2017,10173,835.88,0
64,M,Town,19-07-2015,2177,328.59,2
55,M,Town,08-01-2016,363,658.39,1
62,F,Town,27-09-2017,413,98.63,7
44,M,Town,01-10-2015,349,288.14,0
42,M,Town,30-07-2015,12170,1006.6,1
59,M,City,26-04-2017,2572,375.6,6
25,M,Village,09-01-2015,1551,843.62,2
20,F,Town,25-12-2017,424,69.02,12
62,M,,24-07-2016,357,378.54,6
53,F,,27-05-2017,203,210.6,15
34,F,Village,07-09-2017,8026,900.85,2
43,F,,20-01-2015,351,119.36,14
53,F,Town,12-09-2017,9068,900.06,0
35,M,City,01-11-2016,2075,824.23,0
47,F,City,22-12-2016,336,248.57,1
41,M,Village,15-04-2015,1888,341.23,6
14,M,Town,11-06-2017,364,159.95,0
12,F,Town,22-08-2015,401,198.85,1
58,M,Village,25-01-2016,10164,1055.03,0
51,M,Town,15-02-2017,390,189.22,24
48,M,City,27-05-2017,2508,221.39,1
16,F,Village,27-08-2017,312,370.38,3
59,F,Town,04-03-2016,362,130.32,15
19,F,Town,07-01-2015,12938,876.42,4
55,M,Village,17-08-2017,452,219.56,23
21,F,Town,04-08-2015,9657,1343.45,7
56,M,City,01-06-2015,7517,509.18,1
54,M,Town,15-01-2015,340,449.25,9
34,M,City,18-06-2016,15729,1393.62,2
26,F,City,06-01-2016,1887,841.75,1
42,M,City,23-08-2015,1440,390.09,5
44,M,City,29-04-2015,2098,392.16,2
21,M,Town,27-09-2016,270,284.32,4
19,M,,29-02-2016,232,82.43,1
50,M,City,01-05-2015,13007,1066.9,0
63,M,,24-01-2017,2280,263.75,0
30,M,City,03-11-2016,207,268.73,2
53,M,Town,07-11-2016,2451,206.25,3
56,M,Town,11-05-2017,257,171.54,15
48,M,City,13-11-2016,259,83.35,1
61,M,,06-12-2016,258,472.28,7
43,M,City,24-01-2016,2557,507.37,2
32,M,Village,14-03-2016,2238,536.67,4
57,F,Town,28-12-2015,1701,1131.69,0
63,M,Town,09-06-2017,1584,508.93,0
56,M,City,16-02-2016,11968,725.2,0
10,M,Town,24-12-2015,2027,666.58,0
49,M,City,18-01-2016,454,411.62,7
15,M,Town,18-11-2015,2208,400.88,3
21,F,City,30-10-2017,1442,295.36,10
62,F,Town,14-01-2015,11143,1398.89,1
17,F,City,16-07-2016,2507,208.49,9
48,M,Town,30-05-2015,2625,305.01,3
22,F,,09-06-2016,284,391.78,7
40,M,,15-11-2016,365,397.31,18
46,M,Town,26-02-2016,1346,420.57,1
33,F,City,12-02-2017,2777,390.18,0
57,M,,29-08-2017,2439,394.74,0
42,F,Town,20-08-2016,9191,675.12,7
18,M,Town,20-07-2017,322,360.88,0
35,M,Town,01-10-2016,331,262.73,18
21,F,City,20-05-2017,429,406.89,3
11,F,City,11-04-2017,525,48.01,4
46,M,City,28-03-2015,2883,932.62,0
48,M,Town,26-02-2015,410,305.2,8
22,F,City,22-11-2017,1414,1194.56,2
64,F,Village,21-12-2017,283,133.36,8
45,F,City,05-08-2016,228,405.88,0
59,M,City,14-01-2015,380,120.43,4
62,M,City,06-06-2016,1584,333.04,18
61,M,Town,22-05-2017,328,107.36,21
49,M,Town,24-04-2017,503,112.61,4
45,M,Town,13-07-2015,14381,1355.9,0
21,M,City,14-08-2016,2113,476.55,0
21,M,City,23-12-2015,2113,431.47,6
34,M,Town,09-06-2016,8550,966.7,1
26,F,City,22-11-2016,401,160.21,2
46,F,,23-01-2016,8220,1214.88,4
60,M,Town,17-04-2015,276,673.92,0
38,F,Town,05-04-2015,316,227.68,29
64,M,City,07-05-2015,1820,674.88,2
10,M,Town,28-11-2015,422,180.31,22
21,F,,23-05-2016,315,344.76,4
12,M,Town,16-10-2016,7043,825.25,0
38,F,City,14-11-2016,9099,1006.29,2
22,M,City,21-05-2017,229,253.09,11
48,M,City,06-11-2016,240,562.51,1
52,M,City,06-01-2017,370,236.52,4
25,M,Town,18-12-2017,427,266.73,0
41,M,Village,22-02-2017,1367,310.74,1
33,F,,20-06-2017,352,175.32,7
11,M,Town,24-04-2016,11235,1478.05,3
18,M,Town,29-06-2016,203,261.03,5
10,F,Town,14-12-2015,374,150.98,0
38,M,,12-01-2015,310,289.38,9
50,M,Town,05-10-2016,2251,582.34,0
45,M,Town,19-11-2015,326,95.25,0
26,F,Town,12-09-2017,13609,969.32,1
19,M,Village,10-08-2015,230,320.1,4
29,F,City,22-05-2015,1959,555.03,0
13,M,City,04-01-2017,9084,882.61,2
16,M,Town,30-09-2017,266,377.85,11
28,M,City,27-09-2015,10493,1111.79,1
41,M,Town,10-08-2016,2340,807.17,0
42,M,Town,30-07-2016,296,291.01,0
17,F,Town,22-06-2015,259,177.09,12
55,F,City,20-11-2016,1936,500.17,5
37,M,City,07-09-2015,2442,278.55,1
17,F,Town,07-01-2015,322,109.34,7
58,M,Town,19-01-2015,10746,558.74,3
39,F,Village,19-04-2017,2502,178.48,10
25,M,Village,10-04-2017,2963,439.41,0
15,M,City,09-02-2017,253,158.94,4
39,F,,27-10-2017,251,553.48,4
34,M,,06-11-2015,499,164.36,11
14,M,City,01-03-2015,2017,291.31,4
53,M,City,22-08-2015,8999,1492.07,3
59,M,Village,17-05-2017,1648,835.26,0
40,F,Village,17-11-2017,7380,1050.23,1
56,M,Town,20-06-2017,400,40.2,27
33,M,Town,05-09-2016,9549,775.79,2
10,F,Town,07-05-2016,261,371.13,1
40,M,Town,13-08-2017,9261,819.89,3
48,F,City,13-11-2016,359,296.85,0
46,M,City,28-09-2016,1264,773.68,1
34,M,City,05-11-2016,272,424.77,1
62,M,Town,31-08-2015,1499,1182.17,2
52,M,,31-12-2017,359,322.34,13
30,M,City,29-01-2016,15031,1198.15,1
18,F,Town,23-08-2015,352,336.82,2
50,F,Town,27-11-2017,298,253.14,19
57,M,City,08-10-2015,346,271.41,7
15,F,Village,02-11-2016,1234,325.13,0
58,M,Town,06-10-2017,342,161.91,10
61,M,Town,15-08-2015,13204,357.73,5
38,F,Town,09-12-2016,245,89.95,11
17,M,Village,30-09-2016,1806,1068.07,0
28,F,Town,08-09-2017,320,176.74,8
43,F,Town,26-07-2017,1377,422.4,16
57,M,Town,27-11-2015,2149,707.94,1
25,F,Town,04-08-2017,1386,321.23,0
28,M,Village,12-05-2016,1783,964.69,0
53,M,City,14-11-2016,334,249.66,11
36,F,Town,26-07-2017,1628,795.88,0
60,F,Village,25-09-2015,1729,575.79,1
59,M,,04-01-2017,317,415.87,0
52,F,,12-04-2015,11791,1327.72,0
64,F,City,14-04-2015,268,154.29,5
32,F,City,13-12-2017,1423,623.91,5
22,F,City,10-08-2017,303,125.78,15
16,F,,16-07-2016,8467,860.88,0
55,F,City,11-07-2015,12269,462.08,2
47,M,Town,15-11-2016,437,299.99,6
17,M,City,28-07-2016,1889,283.79,0
55,F,Town,11-02-2016,2997,258.41,23
51,M,City,24-03-2015,300,403.56,3
16,M,City,12-04-2015,228,233.69,3
35,M,City,07-09-2016,2212,820.15,0
39,F,City,02-09-2015,213,129.89,1
56,F,Village,23-07-2016,1998,341.96,4
22,F,Town,19-12-2015,7673,1317.28,0
37,M,Town,27-07-2016,11269,1251.71,1
35,M,Town,01-02-2017,393,220.24,1
54,M,Village,18-06-2015,7910,1119.03,1
59,M,Town,03-09-2017,264,379.91,5
60,M,Village,08-06-2015,281,294.59,8
55,M,City,30-10-2017,1601,592.7,5
56,M,Town,20-06-2016,1943,546.72,1
58,F,Village,14-06-2016,1887,1007.5,1
21,F,Town,21-11-2015,9399,773.76,3
60,F,City,12-01-2016,221,314.62,2
13,F,Town,24-03-2017,8454,735.95,0
52,F,Village,19-09-2015,1438,702.97,4
18,F,,20-12-2016,265,295.97,14
25,F,City,07-05-2016,1914,632.99,2
41,F,City,23-12-2017,2010,806.54,1
29,M,Town,29-09-2015,233,275.94,8
25,M,Village,17-05-2015,1980,944.49,0
10,F,City,15-09-2017,258,213.85,7
60,M,City,25-09-2017,11451,776.35,0
18,M,Town,05-04-2016,380,337.49,3
55,F,City,25-01-2017,345,120.62,10
63,M,Town,01-05-2015,10236,805.78,0
43,F,Town,02-06-2015,11559,942.04,0
47,F,Village,01-02-2017,343,434.3,2
55,F,City,26-01-2017,1978,348.78,7
40,M,Town,26-11-2015,13303,816.66,1
25,F,City,28-05-2015,420,278.66,4
57,M,City,06-07-2016,2317,435.27,1
33,M,City,15-09-2015,1855,360.95,1
63,F,City,05-12-2015,6947,1444.15,1
28,F,City,24-05-2015,321,267.43,3
63,M,Town,26-06-2017,407,256.14,23
33,F,City,31-01-2017,281,153.87,1
43,M,,17-05-2015,2341,283.22,14
33,M,,19-08-2016,6263,1181.61,1
46,M,City,06-01-2015,12825,1411.24,0
36,F,Town,07-03-2016,306,180.56,0
31,M,City,19-07-2016,295,244.09,5
59,M,Town,15-02-2017,11887,1164.62,1
18,F,Village,20-11-2016,1621,920.6,3
34,M,City,12-08-2016,15123,1274.66,2
40,F,,03-04-2017,1431,780.7,5
50,M,,07-12-2015,10489,666.75,0
22,M,City,14-04-2017,1261,908.36,1
34,M,Village,30-01-2015,2866,1091.88,2
47,M,City,28-09-2017,200,85.37,6
21,M,Village,24-01-2015,2271,329.93,1
59,F,Village,10-04-2017,492,525.21,4
40,M,Town,16-09-2017,1961,418.53,5
48,M,,04-01-2015,11240,320.47,0
31,M,,26-06-2016,247,540.51,0
61,F,Village,28-12-2015,214,354.01,4
63,F,,10-09-2015,2220,131.14,3
17,M,Town,18-03-2016,1590,294.86,8
31,M,City,18-09-2016,2991,343.88,17
63,F,Town,16-05-2017,243,202.58,0
43,F,Town,28-08-2016,1796,692.55,3
42,M,Village,17-12-2015,14942,845.39,0
21,M,Town,10-01-2015,303,366.14,12
31,M,,23-04-2015,323,279.57,1
34,F,Town,23-11-2016,345,712.9,6
63,F,Town,13-04-2017,374,102.26,2
28,M,City,24-08-2017,253,66.03,1
51,M,City,17-05-2017,2254,667.34,0
30,F,,16-12-2015,1656,723.32,0
64,F,Town,29-03-2017,309,486.66,6
22,M,Town,12-10-2016,1842,318.76,5
20,M,City,28-10-2016,11119,1008.97,1
62,M,Town,25-10-2016,7495,1159.57,0
12,F,Town,10-08-2015,264,161.48,5
42,M,Village,01-12-2017,13122,1132.83,3
22,F,Village,29-03-2017,9279,1226.29,0
30,M,,27-01-2016,474,151.06,12
56,M,,03-01-2016,287,164.06,4
53,M,Village,21-08-2016,425,237.07,7
10,M,City,19-08-2016,2812,188.37,14
11,M,Town,11-01-2015,8064,1104.24,2
34,M,City,16-05-2015,1585,692.96,1
10,M,Town,14-12-2016,299,239.42,10
62,F,Town,30-01-2017,388,197.8,3
24,M,City,16-11-2016,427,294.94,14
41,F,City,26-05-2017,1489,509.34,0
14,F,Town,02-02-2016,423,445.11,0
34,M,City,08-05-2016,1454,455.43,1
29,F,City,03-12-2016,325,426.6,15
54,M,City,28-09-2016,1592,1024.85,5
22,M,,03-06-2016,2089,460.41,6
12,M,City,04-07-2017,296,175.86,27
37,M,City,22-06-2017,1774,1153.82,4
25,F,City,12-04-2017,437,310.16,3
60,F,City,01-04-2016,249,185.69,5
48,M,Village,25-06-2017,578,131.17,3
32,F,City,10-07-2015,6984,387.36,0
45,F,,15-12-2017,11831,576.11,0
36,F,Town,23-11-2015,232,317.98,11
12,F,City,30-05-2015,13347,815,0
22,F,Town,21-04-2015,279,226.85,3
48,F,,12-08-2015,1643,299.63,0
31,F,City,13-03-2016,392,53.81,0
14,M,City,16-04-2016,481,377.5,0
24,F,,02-07-2017,1661,450.71,0
30,M,City,27-03-2016,10295,688.99,4
22,F,City,13-03-2017,1489,274.47,18
17,F,Town,19-07-2016,273,157.41,12
62,F,City,08-10-2015,9027,689.19,3
56,F,City,22-07-2017,1562,609.75,0
47,M,City,24-03-2015,9570,1072.24,2
29,F,City,26-04-2016,341,304.69,1
64,M,Town,22-03-2015,1762,199.11,1
17,M,,18-09-2015,9416,765.68,5
59,M,Village,13-03-2016,483,327.53,4
39,F,Village,01-02-2015,1950,307.01,0
41,F,City,29-06-2016,7411,570.12,11
58,F,City,04-09-2016,2258,457.71,0
17,F,Town,03-02-2015,1698,693.42,4
45,M,Town,23-04-2015,487,53.69,1
51,F,,16-02-2016,1658,303.21,3
33,F,City,14-01-2017,1511,597.28,4
10,F,City,27-06-2016,1495,795.51,1
57,F,Town,29-08-2015,1882,735.36,1
30,M,City,20-09-2017,239,163.85,12
28,M,City,16-11-2017,455,109.51,2
54,M,Village,16-05-2017,247,421.33,14
55,F,City,09-11-2017,1787,847.24,1
48,F,City,31-08-2017,14158,1113.87,0
52,F,Town,06-01-2016,247,222.89,6
59,F,Town,27-02-2016,233,379.51,1
49,M,Town,05-12-2015,239,260.77,1
55,F,City,03-11-2017,2819,538.14,7
23,M,City,09-11-2016,361,360.69,6
40,M,City,02-07-2016,2016,583.66,7
18,F,City,16-05-2016,334,286.47,2
62,M,City,08-08-2017,286,412.3,1
58,M,Village,13-06-2016,330,333.23,4
43,F,Town,02-11-2015,408,154.94,1
55,F,City,21-02-2015,260,89.21,17
38,F,,07-05-2017,370,269.18,3
25,M,City,27-09-2017,343,201.23,5
48,F,Town,13-09-2016,10549,527.57,4
48,F,Village,25-01-2015,372,288.65,1
20,M,Town,03-09-2016,13028,1114.94,0
33,F,Town,11-09-2015,3143,1108.99,4
63,F,,31-10-2015,392,199.6,4
61,F,Town,09-04-2016,17266,791.67,1
32,M,Town,02-10-2017,238,436.89,5
17,F,,10-11-2017,13219,1217.35,3
40,M,City,17-04-2015,2284,180.2,24
34,M,,27-10-2017,454,171.19,15
10,M,Town,09-12-2016,2104,381.84,0
34,F,,25-10-2016,231,401.38,4
33,M,City,29-03-2015,1971,288.71,0
45,M,,26-12-2015,374,133.5,2
36,F,Village,17-06-2017,345,285.76,1
28,F,City,15-05-2015,314,239.27,6
34,M,,28-08-2017,2662,477.75,6
45,M,Town,10-06-2016,11391,607.48,0
16,F,Town,06-05-2016,228,514.54,7
37,M,City,20-10-2015,268,434.83,7
50,M,City,22-05-2017,8414,1426.16,1
31,M,Town,21-09-2016,12105,1170.67,2
48,M,Town,06-08-2015,1690,259.31,6
36,M,City,08-05-2016,9788,517.28,1
52,F,Village,07-09-2017,482,364.29,8
61,M,Town,29-03-2015,1766,700.49,1
23,F,,12-03-2016,2164,353.34,0
58,F,City,15-11-2016,354,182.37,17
33,M,Town,25-07-2015,2183,999.69,0
22,M,Village,26-03-2016,10889,942.93,2
62,F,,18-07-2017,281,286.63,2
45,F,City,16-10-2015,10119,1274.96,0
30,M,Village,21-02-2017,2013,697.76,10
36,F,Town,26-06-2016,223,475.69,0
14,F,,01-03-2017,1370,316.48,8
22,F,Town,27-10-2015,1778,394.4,2
30,F,Town,26-01-2015,2070,1143.06,0
16,M,,29-11-2016,1905,648.88,1
22,M,City,29-07-2016,407,306.93,6
61,F,City,01-12-2017,12526,329.24,1
20,F,Town,20-01-2017,12604,1459.24,1
16,F,City,09-09-2016,231,606.18,1
26,M,Town,16-08-2015,8470,779.35,4
50,M,Town,01-11-2017,332,394.02,8
23,M,Town,23-06-2015,1554,582.78,0
10,F,Village,29-08-2017,461,116.71,5
18,M,,22-02-2017,1456,796.02,6
64,M,City,23-10-2017,407,430.34,5
28,F,,15-11-2015,344,336.37,8
38,M,City,18-01-2016,9431,441.52,0
27,F,City,04-07-2015,12908,1104.11,1
16,F,City,24-07-2017,9776,635.39,0
30,M,Town,09-01-2017,264,501.09,0
16,M,City,17-12-2015,355,282.55,8
49,F,Town,07-07-2015,359,330.16,2
28,M,Town,09-10-2015,246,152.42,5
24,M,Town,25-07-2017,3357,662.66,1
15,F,,22-07-2016,1509,1047.88,8
32,M,City,04-04-2016,9173,985.07,3
39,F,Town,16-11-2015,2178,757.8,2
42,M,Village,22-02-2015,440,464.45,4
50,F,Village,15-02-2015,1531,459.49,1
41,M,City,13-10-2016,369,412.06,1
52,F,Village,08-12-2015,1397,303.37,7
46,M,Town,18-09-2017,387,168.34,10
61,M,,17-05-2016,2115,933.93,16
64,F,Town,19-10-2015,208,295.13,4
45,M,Town,07-04-2016,1678,947.14,7
11,F,City,23-07-2017,1509,593.03,3
52,M,Village,07-06-2017,231,115.12,1
18,M,Town,19-06-2016,343,350.94,35
27,M,City,09-12-2016,1968,703.09,5
21,F,Town,11-05-2015,329,237.6,6
54,F,Village,31-01-2016,2003,544.3,0
10,F,,17-10-2015,260,825.94,3
59,M,,28-08-2016,329,332.29,1
55,F,City,18-01-2017,2203,1020.54,0
26,M,Village,09-10-2016,303,240.94,22
51,M,,28-03-2016,276,225.09,12
19,M,City,04-03-2017,339,305.47,4
55,M,,15-02-2015,14831,979.53,0
31,F,Town,20-02-2015,2745,385.26,6
61,M,,25-07-2017,477,198.25,5
31,F,City,23-02-2016,211,611.9,0
58,M,City,19-08-2015,491,139.92,6
16,F,Town,04-08-2015,2528,568.7,1
53,F,City,16-04-2015,1459,287.62,2
45,M,City,12-04-2017,274,418.22,0
39,F,Town,26-01-2017,8191,415.87,6
51,M,,31-10-2015,2939,690.98,0
48,M,,07-09-2016,259,259.61,12
26,F,Town,25-10-2015,13741,578.06,1
32,F,Town,29-11-2016,8914,1456.48,0
56,F,City,11-10-2017,2900,791.93,0
51,F,,30-03-2016,321,152.86,19
17,M,City,24-04-2017,472,131.89,5
48,M,City,23-09-2016,12075,1054.72,1
63,M,City,21-11-2015,289,410.97,5
15,M,City,20-01-2017,15707,730.01,1
19,F,Village,04-02-2016,400,423.44,8
46,M,City,24-12-2015,2183,587.46,2
11,F,City,20-06-2015,319,80.39,1
34,F,Town,10-01-2015,1922,651.36,1
63,M,Town,02-11-2017,11726,1019.34,0
13,F,Village,17-12-2016,7658,696.31,1
30,M,,19-03-2015,372,192.49,0
59,M,Village,20-08-2017,1944,320.37,4
64,M,Town,23-12-2017,8569,504.48,0
33,F,City,05-03-2015,237,366.87,5
52,F,Town,02-09-2016,1841,447.51,4
47,M,Town,31-07-2016,492,132.28,2
21,F,City,02-08-2015,442,235.94,5
45,F,Town,17-06-2015,399,442.09,2
31,M,Town,30-06-2016,8303,816.37,0
44,F,Town,20-06-2017,263,206.54,7
39,F,City,22-09-2016,2264,571.78,4
56,F,City,24-05-2016,13511,613.93,2
12,F,City,07-06-2015,259,308.46,0
38,M,Village,23-11-2015,1523,989.92,2
24,F,,13-05-2017,1889,969.94,0
52,F,City,26-08-2017,8349,763.97,0
22,F,,24-09-2015,6881,421.1,0
28,M,City,06-08-2016,599,238.33,2
34,M,,02-11-2017,1817,244.92,2
16,M,Village,24-12-2015,6682,1081.64,1
31,F,Village,17-10-2017,2000,666.75,5
28,M,City,01-03-2015,10918,1120.92,0
29,F,,08-06-2015,352,263.44,0
62,F,Town,20-10-2016,1883,509.83,3
50,F,Town,18-10-2017,11252,788.43,6
23,M,Town,06-09-2016,293,266.04,18
27,F,Town,09-01-2015,1416,477.65,2
50,M,Town,01-05-2017,2692,1001.58,1
45,M,City,18-09-2016,13077,591.07,0
12,F,Town,20-03-2016,361,378.41,1
49,M,City,05-07-2016,2455,401.88,5
49,F,City,23-03-2017,292,646.35,0
40,M,Town,30-03-2015,1852,1055.79,0
25,M,City,22-02-2017,1698,151.96,5
60,F,,22-11-2015,2188,318.24,3
16,F,Village,25-07-2015,366,12.21,13
26,F,City,14-04-2016,329,85.05,0
30,M,City,24-06-2016,7272,418,5
59,F,Village,23-03-2017,15462,344.56,1
62,F,Town,04-08-2017,1641,753.01,2
19,F,Town,11-10-2015,387,170.69,11
60,M,Town,23-10-2016,1733,271.56,8
61,M,Town,13-11-2017,12410,1796.32,4
36,F,Town,14-04-2015,283,233.15,0
34,F,Town,02-08-2015,2235,881.56,0
62,F,Town,16-08-2016,2325,813.27,0
50,M,,06-12-2015,231,433.72,4
61,M,Town,13-11-2015,2119,381.75,1
40,F,Village,06-09-2016,354,62.13,41
56,F,Village,11-03-2016,2205,277.73,22
54,M,City,04-12-2017,321,134.89,0
44,F,Town,21-09-2015,342,239.2,1
27,M,Town,07-08-2016,331,393.72,3
18,M,City,12-03-2015,1915,934.52,2
45,M,Town,02-02-2016,367,162.65,7
55,M,City,08-06-2016,2229,285.53,5
61,F,Town,11-12-2015,14405,327.41,14
